Date,MANA,POLKADOT,CARDANO,TRON,RIPLE,SAND,POLYGON,BITCOIN
2020-11-29,0.08304999768733978,5.190351963043213,0.16663900017738342,0.030698999762535095,0.6062459945678711,0.04543900117278099,0.018856000155210495,18177.484375
2020-11-30,0.08805199712514877,5.376430034637451,0.1713079959154129,0.03232000023126602,0.6643369793891907,0.048183999955654144,0.01956300064921379,19625.8359375
2020-12-01,0.08659400045871735,5.09356689453125,0.15598300099372864,0.03027700074017048,0.6129230260848999,0.04568900167942047,0.01872199960052967,18802.998046875
2020-12-02,0.09259399771690369,5.4641571044921875,0.1585569977760315,0.031196000054478645,0.6298930048942566,0.04685499891638756,0.01933399960398674,19201.091796875
2020-12-03,0.09179999679327011,5.410368919372559,0.16421200335025787,0.031640999019145966,0.6314830183982849,0.04667999967932701,0.020805999636650085,19445.3984375
2020-12-04,0.08658900111913681,5.032713890075684,0.14824099838733673,0.029552999883890152,0.5572620034217834,0.04230000078678131,0.018871000036597252,18699.765625
2020-12-05,0.09198600053787231,5.188902854919434,0.1596679985523224,0.03057200089097023,0.5844209790229797,0.043584998697042465,0.01973400078713894,19154.23046875
2020-12-06,0.09003899991512299,5.135868072509766,0.1588670015335083,0.030925000086426735,0.6198509931564331,0.043237000703811646,0.019571999087929726,19345.12109375
2020-12-07,0.08890599757432938,5.060319900512695,0.1541299968957901,0.030316999182105064,0.6089339852333069,0.04537799954414368,0.019199000671505928,19191.630859375
2020-12-08,0.08466199785470963,4.733346939086914,0.1409280002117157,0.027848999947309494,0.5588359832763672,0.04434899985790253,0.017604999244213104,18321.14453125
2020-12-09,0.08420100063085556,4.861896991729736,0.1481650024652481,0.028710000216960907,0.5835899710655212,0.051874998956918716,0.01809299923479557,18553.916015625
2020-12-10,0.08199000358581543,4.797595977783203,0.14199399948120117,0.02814600057899952,0.572953999042511,0.05233500152826309,0.017771000042557716,18264.9921875
2020-12-11,0.07855399698019028,4.621051788330078,0.13944900035858154,0.02781900018453598,0.5464829802513123,0.0454070009291172,0.017497999593615532,18058.904296875
2020-12-12,0.08263099938631058,4.740454196929932,0.14445999264717102,0.028572000563144684,0.506401002407074,0.047641001641750336,0.017868999391794205,18803.65625
2020-12-13,0.08638499677181244,4.891211986541748,0.15396399796009064,0.029184000566601753,0.51146399974823,0.0482340008020401,0.018099000677466393,19142.3828125
2020-12-14,0.08675900101661682,4.8980817794799805,0.15799200534820557,0.02908799983561039,0.49771198630332947,0.04976699873805046,0.018384000286459923,19246.64453125
2020-12-15,0.08651400357484818,5.249607086181641,0.15430499613285065,0.02920600026845932,0.46970999240875244,0.05230500176548958,0.019488999620079994,19417.076171875
2020-12-16,0.08769799768924713,5.35931396484375,0.1675889939069748,0.031176000833511353,0.5686280131340027,0.05174599960446358,0.019433999434113503,21310.59765625
2020-12-17,0.08721499890089035,5.343967914581299,0.16348299384117126,0.03070800006389618,0.5766770243644714,0.04893999919295311,0.01895800046622753,22805.162109375
2020-12-18,0.08903300017118454,5.367640972137451,0.16498799622058868,0.031113000586628914,0.5842800140380859,0.05124400183558464,0.02059900015592575,23137.9609375
2020-12-19,0.09232799708843231,5.338944911956787,0.1647139936685562,0.031289998441934586,0.5791630148887634,0.05138999968767166,0.019982000812888145,23869.83203125
2020-12-20,0.08899199962615967,5.188476085662842,0.1619880050420761,0.031224999576807022,0.5560579895973206,0.04970499873161316,0.019220000132918358,23477.294921875
2020-12-21,0.08406999707221985,4.890545845031738,0.15265600383281708,0.02937999926507473,0.5169439911842346,0.04761099815368652,0.018154999241232872,22803.08203125
2020-12-22,0.08454199880361557,5.154829978942871,0.15617899596691132,0.028893999755382538,0.4484480023384094,0.046386998146772385,0.01864599995315075,23783.029296875
2020-12-23,0.07490599900484085,4.710612773895264,0.13639399409294128,0.024819999933242798,0.25860199332237244,0.038061000406742096,0.015204000286757946,23241.345703125
2020-12-24,0.08049599826335907,5.128820896148682,0.15288299322128296,0.02769700065255165,0.33781901001930237,0.040189001709222794,0.01646300032734871,23735.94921875
2020-12-25,0.08023899793624878,5.214210033416748,0.15756399929523468,0.02849699929356575,0.3180910050868988,0.03891099989414215,0.016620999202132225,24664.791015625
2020-12-26,0.07902999967336655,5.182180881500244,0.15782399475574493,0.027737999334931374,0.29471299052238464,0.037994999438524246,0.019293999299407005,26437.037109375
